"key_ID","notification_ID","notification_by","start_date","start_year","end_date","end_year","comment_ID","comment_by"
202,"TRIS:1990:0096:FR:N","France",1990-04-26,1990,1990-11-05,1990,"TRIS:1990:0096:FR:C:ES","Spain"
203,"TRIS:1990:0098:BE:N","Belgium",1990-04-27,1990,1990-08-06,1990,"TRIS:1990:0098:BE:C:IT","Italy"
204,"TRIS:1990:0099:IT:N","Italy",1990-04-30,1990,1990-08-22,1990,"TRIS:1990:0099:IT:C:EC","Commission"
205,"TRIS:1990:0099:IT:N","Italy",1990-04-30,1990,1990-08-22,1990,"TRIS:1990:0099:IT:C:FR","France"
206,"TRIS:1990:0101:DE:N","Germany",1990-05-02,1990,1990-12-10,1990,"TRIS:1990:0101:DE:C:EC","Commission"
207,"TRIS:1990:0101:DE:N","Germany",1990-05-02,1990,1990-12-10,1990,"TRIS:1990:0101:DE:C:UK","United Kingdom"
208,"TRIS:1990:0097:FR:N","France",1990-05-03,1990,1990-11-05,1990,"TRIS:1990:0097:FR:C:ES","Spain"
209,"TRIS:1990:0102:DE:N","Germany",1990-05-03,1990,1990-08-16,1990,"TRIS:1990:0102:DE:C:EC","Commission"
210,"TRIS:1990:0104:FR:N","France",1990-05-04,1990,1990-08-30,1990,"TRIS:1990:0104:FR:C:EC","Commission"
211,"TRIS:1990:0105:BE:N","Belgium",1990-05-07,1990,1990-11-15,1990,"TRIS:1990:0105:BE:C:ES","Spain"
212,"TRIS:1990:0105:BE:N","Belgium",1990-05-07,1990,1990-11-15,1990,"TRIS:1990:0105:BE:C:UK","United Kingdom"
213,"TRIS:1990:0108:IT:N","Italy",1990-05-11,1990,1990-11-26,1990,"TRIS:1990:0108:IT:C:DE","Germany"
214,"TRIS:1990:0108:IT:N","Italy",1990-05-11,1990,1990-11-26,1990,"TRIS:1990:0108:IT:C:FR","France"
215,"TRIS:1990:0109:IT:N","Italy",1990-05-11,1990,1991-06-20,1991,"TRIS:1990:0109:IT:C:DE","Germany"
216,"TRIS:1990:0110:NL:N","Netherlands",1990-05-14,1990,1990-11-16,1990,"TRIS:1990:0110:NL:C:UK","United Kingdom"
217,"TRIS:1990:0111:NL:N","Netherlands",1990-05-14,1990,1990-08-16,1990,"TRIS:1990:0111:NL:C:EC","Commission"
218,"TRIS:1990:0111:NL:N","Netherlands",1990-05-14,1990,1990-08-16,1990,"TRIS:1990:0111:NL:C:ES","Spain"
219,"TRIS:1990:0113:PT:N","Portugal",1990-05-16,1990,1990-08-30,1990,"TRIS:1990:0113:PT:C:DE","Germany"
220,"TRIS:1990:0113:PT:N","Portugal",1990-05-16,1990,1990-08-30,1990,"TRIS:1990:0113:PT:C:FR","France"
221,"TRIS:1990:0116:FR:N","France",1990-05-18,1990,1990-08-29,1990,"TRIS:1990:0116:FR:C:EC","Commission"
222,"TRIS:1990:0117:FR:N","France",1990-05-18,1990,1990-11-30,1990,"TRIS:1990:0117:FR:C:DE","Germany"
223,"TRIS:1990:0117:FR:N","France",1990-05-18,1990,1990-11-30,1990,"TRIS:1990:0117:FR:C:EL","Greece"
224,"TRIS:1990:0120:DK:N","Denmark",1990-05-18,1990,1990-12-06,1990,"TRIS:1990:0120:DK:C:UK","United Kingdom"
225,"TRIS:1990:0121:DK:N","Denmark",1990-05-18,1990,1991-06-06,1991,"TRIS:1990:0121:DK:C:EC","Commission"
226,"TRIS:1990:0121:DK:N","Denmark",1990-05-18,1990,1991-06-06,1991,"TRIS:1990:0121:DK:C:ES","Spain"
227,"TRIS:1990:0124:IT:N","Italy",1990-05-21,1990,1991-04-29,1991,"TRIS:1990:0124:IT:C:ES","Spain"
228,"TRIS:1990:0131:LU:N","Luxembourg",1990-05-22,1990,1990-08-24,1990,"TRIS:1990:0131:LU:C:DE","Germany"
229,"TRIS:1990:0131:LU:N","Luxembourg",1990-05-22,1990,1990-08-24,1990,"TRIS:1990:0131:LU:C:UK","United Kingdom"
230,"TRIS:1990:0133:ES:N","Spain",1990-05-28,1990,1990-12-10,1990,"TRIS:1990:0133:ES:C:UK","United Kingdom"
231,"TRIS:1990:0142:DE:N","Germany",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:BE","Belgium"
232,"TRIS:1990:0142:DE:N","Germany",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:DK","Denmark"
233,"TRIS:1990:0142:DE:N","Germany",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:ES","Spain"
234,"TRIS:1990:0145:DE:N","Germany",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0145:DE:C:FR","France"
235,"TRIS:1990:0149:FR:N","France",1990-06-06,1990,1990-12-17,1990,"TRIS:1990:0149:FR:C:EC","Commission"
236,"TRIS:1990:0154:ES:N","Spain",1990-06-08,1990,1991-06-19,1991,"TRIS:1990:0154:ES:C:EC","Commission"
237,"TRIS:1990:0154:ES:N","Spain",1990-06-08,1990,1991-06-19,1991,"TRIS:1990:0154:ES:C:UK","United Kingdom"
238,"TRIS:1990:0155:NL:N","Netherlands",1990-06-11,1990,1991-01-03,1991,"TRIS:1990:0155:NL:C:UK","United Kingdom"
239,"TRIS:1990:0157:DK:N","Denmark",1990-06-14,1990,1991-01-08,1991,"TRIS:1990:0157:DK:C:FR","France"
240,"TRIS:1990:0158:FR:N","France",1990-06-14,1990,1991-01-28,1991,"TRIS:1990:0158:FR:C:ES","Spain"
241,"TRIS:1990:0159:PT:N","Portugal",1990-06-18,1990,1990-10-01,1990,"TRIS:1990:0159:PT:C:EC","Commission"
242,"TRIS:1990:0163:DE:N","Germany",1990-06-26,1990,1991-01-14,1991,"TRIS:1990:0163:DE:C:EC","Commission"
243,"TRIS:1990:0165:PT:N","Portugal",1990-06-27,1990,1990-10-15,1990,"TRIS:1990:0165:PT:C:UK","United Kingdom"
244,"TRIS:1990:0167:ES:N","Spain",1990-07-02,1990,1991-07-29,1991,"TRIS:1990:0167:ES:C:EC","Commission"
245,"TRIS:1990:0170:DE:N","Germany",1990-07-03,1990,1990-10-12,1990,"TRIS:1990:0170:DE:C:UK","United Kingdom"
246,"TRIS:1990:0176:IE:N","Ireland",1990-07-04,1990,1991-01-04,1991,"TRIS:1990:0176:IE:C:EC","Commission"
247,"TRIS:1990:0179:UK:N","United Kingdom",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0179:UK:C:EC","Commission"
248,"TRIS:1990:0179:UK:N","United Kingdom",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0179:UK:C:FR","France"
249,"TRIS:1990:0180:FR:N","France",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:EC","Commission"
250,"TRIS:1990:0180:FR:N","France",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:ES","Spain"
251,"TRIS:1990:0180:FR:N","France",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:UK","United Kingdom"
252,"TRIS:1990:0184:UK:N","United Kingdom",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0184:UK:C:FR","France"
253,"TRIS:1990:0190:PT:N","Portugal",1990-07-05,1990,1991-01-21,1991,"TRIS:1990:0190:PT:C:UK","United Kingdom"
254,"TRIS:1990:0183:UK:N","United Kingdom",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0183:UK:C:EC","Commission"
255,"TRIS:1990:0183:UK:N","United Kingdom",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0183:UK:C:FR","France"
256,"TRIS:1990:0185:UK:N","United Kingdom",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0185:UK:C:FR","France"
257,"TRIS:1990:0187:UK:N","United Kingdom",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0187:UK:C:FR","France"
258,"TRIS:1990:0189:FR:N","France",1990-07-06,1990,1990-10-10,1990,"TRIS:1990:0189:FR:C:DE","Germany"
259,"TRIS:1990:0193:UK:N","United Kingdom",1990-07-06,1990,1990-12-06,1990,"TRIS:1990:0193:UK:C:ES","Spain"
260,"TRIS:1990:0193:UK:N","United Kingdom",1990-07-06,1990,1990-12-06,1990,"TRIS:1990:0193:UK:C:FR","France"
261,"TRIS:1990:0192:NL:N","Netherlands",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:EC","Commission"
262,"TRIS:1990:0192:NL:N","Netherlands",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:ES","Spain"
263,"TRIS:1990:0192:NL:N","Netherlands",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:FR","France"
264,"TRIS:1990:0200:NL:N","Netherlands",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:FR","France"
265,"TRIS:1990:0200:NL:N","Netherlands",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:IT","Italy"
266,"TRIS:1990:0200:NL:N","Netherlands",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:UK","United Kingdom"
267,"TRIS:1990:0201:UK:N","United Kingdom",1990-07-13,1990,1990-10-19,1990,"TRIS:1990:0201:UK:C:FR","France"
268,"TRIS:1990:0202:DE:N","Germany",1990-07-16,1990,1991-03-05,1991,"TRIS:1990:0202:DE:C:FR","France"
269,"TRIS:1990:0206:UK:N","United Kingdom",1990-07-19,1990,1991-07-25,1991,"TRIS:1990:0206:UK:C:DE","Germany"
270,"TRIS:1990:0206:UK:N","United Kingdom",1990-07-19,1990,1991-07-25,1991,"TRIS:1990:0206:UK:C:FR","France"
271,"TRIS:1990:0208:ES:N","Spain",1990-07-23,1990,1991-01-28,1991,"TRIS:1990:0208:ES:C:EC","Commission"
272,"TRIS:1990:0209:ES:N","Spain",1990-07-23,1990,1991-01-28,1991,"TRIS:1990:0209:ES:C:EC","Commission"
273,"TRIS:1990:0211:UK:N","United Kingdom",1990-07-26,1990,1990-10-29,1990,"TRIS:1990:0211:UK:C:EC","Commission"
274,"TRIS:1990:0215:EL:N","Greece",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:DE","Germany"
275,"TRIS:1990:0215:EL:N","Greece",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:EC","Commission"
276,"TRIS:1990:0215:EL:N","Greece",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:FR","France"
277,"TRIS:1990:0215:EL:N","Greece",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:UK","United Kingdom"
278,"TRIS:1990:0212:IE:N","Ireland",1990-07-27,1990,1991-03-05,1991,"TRIS:1990:0212:IE:C:UK","United Kingdom"
279,"TRIS:1990:0213:NL:N","Netherlands",1990-07-30,1990,1991-03-06,1991,"TRIS:1990:0213:NL:C:FR","France"
280,"TRIS:1990:0214:ES:N","Spain",1990-07-30,1990,1990-11-05,1990,"TRIS:1990:0214:ES:C:FR","France"
281,"TRIS:1990:0217:BE:N","Belgium",1990-08-02,1990,1990-11-07,1990,"TRIS:1990:0217:BE:C:FR","France"
282,"TRIS:1990:0220:FR:N","France",1990-08-03,1990,1991-02-11,1991,"TRIS:1990:0220:FR:C:DE","Germany"
283,"TRIS:1990:0220:FR:N","France",1990-08-03,1990,1991-02-11,1991,"TRIS:1990:0220:FR:C:ES","Spain"
284,"TRIS:1990:0223:NL:N","Netherlands",1990-08-03,1990,1991-04-02,1991,"TRIS:1990:0223:NL:C:UK","United Kingdom"
285,"TRIS:1990:0225:IT:N","Italy",1990-08-07,1990,1991-02-21,1991,"TRIS:1990:0225:IT:C:FR","France"
286,"TRIS:1990:0227:DE:N","Germany",1990-08-09,1990,1990-11-26,1990,"TRIS:1990:0227:DE:C:ES","Spain"
287,"TRIS:1990:0227:DE:N","Germany",1990-08-09,1990,1990-11-26,1990,"TRIS:1990:0227:DE:C:FR","France"
288,"TRIS:1990:0228:IT:N","Italy",1990-08-10,1990,1991-04-02,1991,"TRIS:1990:0228:IT:C:FR","France"
289,"TRIS:1990:0231:FR:N","France",1990-08-10,1990,1991-03-26,1991,"TRIS:1990:0231:FR:C:ES","Spain"
290,"TRIS:1990:0234:NL:N","Netherlands",1990-08-16,1990,1991-01-30,1991,"TRIS:1990:0234:NL:C:EC","Commission"
291,"TRIS:1990:0237:UK:N","United Kingdom",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:EC","Commission"
292,"TRIS:1990:0237:UK:N","United Kingdom",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:ES","Spain"
293,"TRIS:1990:0237:UK:N","United Kingdom",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:FR","France"
294,"TRIS:1990:0239:DE:N","Germany",1990-08-20,1990,1990-12-03,1990,"TRIS:1990:0239:DE:C:EC","Commission"
295,"TRIS:1990:0244:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0244:FR:C:DE","Germany"
296,"TRIS:1990:0245:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0245:FR:C:DE","Germany"
297,"TRIS:1990:0246:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0246:FR:C:DE","Germany"
298,"TRIS:1990:0247:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0247:FR:C:DE","Germany"
299,"TRIS:1990:0248:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0248:FR:C:DE","Germany"
300,"TRIS:1990:0249:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0249:FR:C:DE","Germany"
301,"TRIS:1990:0250:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0250:FR:C:DE","Germany"
302,"TRIS:1990:0251:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0251:FR:C:DE","Germany"
303,"TRIS:1990:0252:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0252:FR:C:DE","Germany"
304,"TRIS:1990:0253:FR:N","France",1990-08-27,1990,1991-03-25,1991,"TRIS:1990:0253:FR:C:DE","Germany"
305,"TRIS:1990:0254:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0254:FR:C:DE","Germany"
306,"TRIS:1990:0255:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0255:FR:C:DE","Germany"
307,"TRIS:1990:0256:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0256:FR:C:DE","Germany"
308,"TRIS:1990:0257:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0257:FR:C:DE","Germany"
309,"TRIS:1990:0258:FR:N","France",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0258:FR:C:DE","Germany"
310,"TRIS:1990:0259:FR:N","France",1990-08-27,1990,1991-03-25,1991,"TRIS:1990:0259:FR:C:DE","Germany"
311,"TRIS:1990:0262:DE:N","Germany",1990-08-27,1990,1990-12-11,1990,"TRIS:1990:0262:DE:C:EC","Commission"
312,"TRIS:1990:0262:DE:N","Germany",1990-08-27,1990,1990-12-11,1990,"TRIS:1990:0262:DE:C:FR","France"
313,"TRIS:1990:0268:UK:N","United Kingdom",1990-09-05,1990,1991-03-22,1991,"TRIS:1990:0268:UK:C:DE","Germany"
314,"TRIS:1990:0275:ES:N","Spain",1990-09-10,1990,1990-12-17,1990,"TRIS:1990:0275:ES:C:EC","Commission"
315,"TRIS:1990:0275:ES:N","Spain",1990-09-10,1990,1990-12-17,1990,"TRIS:1990:0275:ES:C:NL","Netherlands"
316,"TRIS:1990:0276:UK:N","United Kingdom",1990-09-10,1990,1991-01-03,1991,"TRIS:1990:0276:UK:C:DE","Germany"
317,"TRIS:1990:0276:UK:N","United Kingdom",1990-09-10,1990,1991-01-03,1991,"TRIS:1990:0276:UK:C:EC","Commission"
318,"TRIS:1990:0278:BE:N","Belgium",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:EC","Commission"
319,"TRIS:1990:0278:BE:N","Belgium",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:FR","France"
320,"TRIS:1990:0278:BE:N","Belgium",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:UK","United Kingdom"
321,"TRIS:1990:0279:NL:N","Netherlands",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:EC","Commission"
322,"TRIS:1990:0279:NL:N","Netherlands",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:FR","France"
323,"TRIS:1990:0279:NL:N","Netherlands",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:UK","United Kingdom"
324,"TRIS:1990:0280:LU:N","Luxembourg",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:EC","Commission"
325,"TRIS:1990:0280:LU:N","Luxembourg",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:FR","France"
326,"TRIS:1990:0280:LU:N","Luxembourg",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:UK","United Kingdom"
327,"TRIS:1990:0283:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0283:DE:C:FR","France"
328,"TRIS:1990:0283:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0283:DE:C:NL","Netherlands"
329,"TRIS:1990:0284:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0284:DE:C:FR","France"
330,"TRIS:1990:0284:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0284:DE:C:NL","Netherlands"
331,"TRIS:1990:0285:DE:N","Germany",1990-09-14,1990,1991-03-25,1991,"TRIS:1990:0285:DE:C:NL","Netherlands"
332,"TRIS:1990:0287:DE:N","Germany",1990-09-14,1990,1991-03-25,1991,"TRIS:1990:0287:DE:C:DK","Denmark"
333,"TRIS:1990:0290:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0290:DE:C:FR","France"
334,"TRIS:1990:0290:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0290:DE:C:NL","Netherlands"
335,"TRIS:1990:0291:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0291:DE:C:FR","France"
336,"TRIS:1990:0291:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0291:DE:C:NL","Netherlands"
337,"TRIS:1990:0292:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0292:DE:C:FR","France"
338,"TRIS:1990:0292:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0292:DE:C:NL","Netherlands"
339,"TRIS:1990:0293:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0293:DE:C:FR","France"
340,"TRIS:1990:0293:DE:N","Germany",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0293:DE:C:NL","Netherlands"
341,"TRIS:1990:0295:UK:N","United Kingdom",1990-09-14,1990,1990-12-19,1990,"TRIS:1990:0295:UK:C:DE","Germany"
342,"TRIS:1990:0295:UK:N","United Kingdom",1990-09-14,1990,1990-12-19,1990,"TRIS:1990:0295:UK:C:FR","France"
343,"TRIS:1990:0294:FR:N","France",1990-09-17,1990,1991-03-18,1991,"TRIS:1990:0294:FR:C:ES","Spain"
344,"TRIS:1990:0297:DE:N","Germany",1990-09-19,1990,1991-01-03,1991,"TRIS:1990:0297:DE:C:EC","Commission"
345,"TRIS:1990:0297:DE:N","Germany",1990-09-19,1990,1991-01-03,1991,"TRIS:1990:0297:DE:C:ES","Spain"
346,"TRIS:1990:0299:FR:N","France",1990-09-21,1990,1991-03-27,1991,"TRIS:1990:0299:FR:C:EL","Greece"
347,"TRIS:1990:0299:FR:N","France",1990-09-21,1990,1991-03-27,1991,"TRIS:1990:0299:FR:C:ES","Spain"
348,"TRIS:1990:0300:FR:N","France",1990-09-21,1990,1991-01-03,1991,"TRIS:1990:0300:FR:C:ES","Spain"
349,"TRIS:1990:0304:NL:N","Netherlands",1990-09-27,1990,1991-04-03,1991,"TRIS:1990:0304:NL:C:EC","Commission"
350,"TRIS:1990:0304:NL:N","Netherlands",1990-09-27,1990,1991-04-03,1991,"TRIS:1990:0304:NL:C:FR","France"
351,"TRIS:1990:0306:IT:N","Italy",1990-09-27,1990,1991-10-18,1991,"TRIS:1990:0306:IT:C:DE","Germany"
352,"TRIS:1990:0306:IT:N","Italy",1990-09-27,1990,1991-10-18,1991,"TRIS:1990:0306:IT:C:FR","France"
353,"TRIS:1990:0309:ES:N","Spain",1990-10-01,1990,1991-10-07,1991,"TRIS:1990:0309:ES:C:EC","Commission"
354,"TRIS:1990:0310:ES:N","Spain",1990-10-01,1990,1991-01-07,1991,"TRIS:1990:0310:ES:C:EC","Commission"
355,"TRIS:1990:0311:ES:N","Spain",1990-10-01,1990,1991-01-07,1991,"TRIS:1990:0311:ES:C:EC","Commission"
356,"TRIS:1990:0311:ES:N","Spain",1990-10-01,1990,1991-01-07,1991,"TRIS:1990:0311:ES:C:FR","France"
357,"TRIS:1990:0313:NL:N","Netherlands",1990-10-05,1990,1991-10-10,1991,"TRIS:1990:0313:NL:C:IE","Ireland"
358,"TRIS:1990:0317:UK:N","United Kingdom",1990-10-11,1990,1991-04-17,1991,"TRIS:1990:0317:UK:C:DE","Germany"
359,"TRIS:1990:0318:UK:N","United Kingdom",1990-10-11,1990,1991-04-17,1991,"TRIS:1990:0318:UK:C:DE","Germany"
360,"TRIS:1990:0321:NL:N","Netherlands",1990-10-11,1990,1991-01-23,1991,"TRIS:1990:0321:NL:C:UK","United Kingdom"
361,"TRIS:1990:0319:PT:N","Portugal",1990-10-15,1990,1991-07-12,1991,"TRIS:1990:0319:PT:C:DE","Germany"
362,"TRIS:1990:0323:EL:N","Greece",1990-10-17,1990,1991-01-18,1991,"TRIS:1990:0323:EL:C:EC","Commission"
363,"TRIS:1990:0324:UK:N","United Kingdom",1990-10-25,1990,1991-01-30,1991,"TRIS:1990:0324:UK:C:EC","Commission"
364,"TRIS:1990:0324:UK:N","United Kingdom",1990-10-25,1990,1991-01-30,1991,"TRIS:1990:0324:UK:C:FR","France"
365,"TRIS:1990:0325:DE:N","Germany",1990-10-26,1990,1991-02-06,1991,"TRIS:1990:0325:DE:C:FR","France"
366,"TRIS:1990:0327:FR:N","France",1990-10-29,1990,1991-02-11,1991,"TRIS:1990:0327:FR:C:IT","Italy"
367,"TRIS:1990:0329:FR:N","France",1990-10-30,1990,1991-05-13,1991,"TRIS:1990:0329:FR:C:ES","Spain"
368,"TRIS:1990:0330:DE:N","Germany",1990-11-06,1990,1991-05-14,1991,"TRIS:1990:0330:DE:C:FR","France"
369,"TRIS:1990:0333:DE:N","Germany",1990-11-08,1990,1991-06-13,1991,"TRIS:1990:0333:DE:C:EC","Commission"
370,"TRIS:1990:0334:DE:N","Germany",1990-11-08,1990,1991-05-21,1991,"TRIS:1990:0334:DE:C:IT","Italy"
371,"TRIS:1990:0335:DE:N","Germany",1990-11-09,1990,1991-05-21,1991,"TRIS:1990:0335:DE:C:EC","Commission"
372,"TRIS:1990:0336:DE:N","Germany",1990-11-12,1990,1991-02-21,1991,"TRIS:1990:0336:DE:C:EC","Commission"
373,"TRIS:1990:0337:DE:N","Germany",1990-11-12,1990,1991-02-21,1991,"TRIS:1990:0337:DE:C:EC","Commission"
374,"TRIS:1990:0338:FR:N","France",1990-11-14,1990,1991-07-25,1991,"TRIS:1990:0338:FR:C:EFTA","European Free Trade Association"
375,"TRIS:1990:0339:FR:N","France",1990-11-14,1990,1991-02-14,1991,"TRIS:1990:0339:FR:C:EC","Commission"
376,"TRIS:1990:0340:FR:N","France",1990-11-14,1990,1991-02-14,1991,"TRIS:1990:0340:FR:C:EC","Commission"
377,"TRIS:1990:0341:UK:N","United Kingdom",1990-11-14,1990,1991-02-20,1991,"TRIS:1990:0341:UK:C:DE","Germany"
378,"TRIS:1990:0341:UK:N","United Kingdom",1990-11-14,1990,1991-02-20,1991,"TRIS:1990:0341:UK:C:EC","Commission"
379,"TRIS:1990:0343:UK:N","United Kingdom",1990-11-16,1990,1991-05-27,1991,"TRIS:1990:0343:UK:C:FR","France"
380,"TRIS:1990:9001:FI:N","Finland",1990-11-20,1990,1991-02-12,1991,"TRIS:1990:9001:FI:C:EC","Commission"
381,"TRIS:1990:0346:DK:N","Denmark",1990-11-22,1990,1991-04-12,1991,"TRIS:1990:0346:DK:C:EC","Commission"
382,"TRIS:1990:0347:UK:N","United Kingdom",1990-11-23,1990,1991-05-29,1991,"TRIS:1990:0347:UK:C:FR","France"
383,"TRIS:1990:0349:BE:N","Belgium",1990-11-26,1990,1991-05-30,1991,"TRIS:1990:0349:BE:C:DE","Germany"
384,"TRIS:1990:0349:BE:N","Belgium",1990-11-26,1990,1991-05-30,1991,"TRIS:1990:0349:BE:C:EFTA","European Free Trade Association"
385,"TRIS:1990:0360:FR:N","France",1990-12-10,1990,1991-07-04,1991,"TRIS:1990:0360:FR:C:UK","United Kingdom"
386,"TRIS:1990:0361:FR:N","France",1990-12-10,1990,1991-03-11,1991,"TRIS:1990:0361:FR:C:EC","Commission"
387,"TRIS:1990:0383:IT:N","Italy",1990-12-11,1990,1991-08-16,1991,"TRIS:1990:0383:IT:C:DE","Germany"
388,"TRIS:1990:0369:UK:N","United Kingdom",1990-12-13,1990,1991-06-24,1991,"TRIS:1990:0369:UK:C:FR","France"
389,"TRIS:1990:0370:UK:N","United Kingdom",1990-12-13,1990,1991-06-24,1991,"TRIS:1990:0370:UK:C:FR","France"
390,"TRIS:1990:0371:UK:N","United Kingdom",1990-12-13,1990,1991-06-24,1991,"TRIS:1990:0371:UK:C:FR","France"
391,"TRIS:1990:0368:ES:N","Spain",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0368:ES:C:EC","Commission"
392,"TRIS:1990:0372:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0372:UK:C:FR","France"
393,"TRIS:1990:0373:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0373:UK:C:FR","France"
394,"TRIS:1990:0374:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0374:UK:C:FR","France"
395,"TRIS:1990:0375:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0375:UK:C:FR","France"
396,"TRIS:1990:0376:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0376:UK:C:FR","France"
397,"TRIS:1990:0377:UK:N","United Kingdom",1990-12-14,1990,1991-06-24,1991,"TRIS:1990:0377:UK:C:FR","France"
398,"TRIS:1990:0381:NL:N","Netherlands",1990-12-17,1990,1991-03-22,1991,"TRIS:1990:0381:NL:C:EC","Commission"
399,"TRIS:1991:0006:PT:N","Portugal",1991-01-11,1991,1991-07-25,1991,"TRIS:1991:0006:PT:C:IT","Italy"
400,"TRIS:1991:0007:FR:N","France",1991-01-11,1991,1991-04-12,1991,"TRIS:1991:0007:FR:C:EC","Commission"
401,"TRIS:1991:0008:BE:N","Belgium",1991-01-11,1991,1991-08-09,1991,"TRIS:1991:0008:BE:C:ES","Spain"
402,"TRIS:1991:0008:BE:N","Belgium",1991-01-11,1991,1991-08-09,1991,"TRIS:1991:0008:BE:C:IT","Italy"
403,"TRIS:1991:0010:PT:N","Portugal",1991-01-11,1991,1991-04-25,1991,"TRIS:1991:0010:PT:C:DE","Germany"
404,"TRIS:1991:0010:PT:N","Portugal",1991-01-11,1991,1991-04-25,1991,"TRIS:1991:0010:PT:C:IT","Italy"
